label,id,name,des,last refreshed,from,to
6352,147948,BOI AXA Mutual Fund - BOI AXA Overnight Fund Direct Plan- Monthly IDCW,ISIN Div Payout/ ISIN Growth: INF761K01EY9<br><br>ISIN Div Reinvestment: INF761K01EX1,14-05-2021 20:00,28-01-2020,14-05-2021
6353,147950,BOI AXA Mutual Fund - BOI AXA Overnight Fund Direct Plan- Weekly IDCW,ISIN Div Reinvestment: INF761K01EW3,14-05-2021 20:00,10-09-2020,14-05-2021
6354,147951,BOI AXA Mutual Fund - BOI AXA Overnight Fund Direct Plan Growth,ISIN Div Payout/ ISIN Growth: INF761K01EU7,14-05-2021 20:00,28-01-2020,14-05-2021
6355,147952,BOI AXA Mutual Fund - BOI AXA Overnight Fund Direct Plan- Daily IDCW,ISIN Div Reinvestment: INF761K01EV5,14-05-2021 20:00,28-01-2020,14-05-2021
6357,147954,Franklin Templeton Mutual Fund - Franklin India Credit Risk Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Plan,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6358,147955,Franklin Templeton Mutual Fund - Franklin India Credit Risk Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Growth Plan,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6359,147956,Franklin Templeton Mutual Fund - Franklin India Credit Risk Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Dividend Plan,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6362,147959,Franklin Templeton Mutual Fund - Franklin India Credit Risk Fund- Segregated Portfolio 2 - IDCW ,This dataset has no description.,14-05-2021 20:00,24-01-2020,14-05-2021
6365,147962,Franklin Templeton Mutual Fund - Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Plan,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6366,147963,Franklin Templeton Mutual Fund - Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct Growth Plan,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6367,147964,Franklin Templeton Mutual Fund - Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Dividend Plan,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6373,147970,Franklin Templeton Mutual Fund - Franklin India Ultra Short Bond Fund- Super Institutional Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Option,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6374,147971,Franklin Templeton Mutual Fund - Franklin India Ultra Short Bond Fund- Super Institutional Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Daily Dividend Option,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6375,147972,Franklin Templeton Mutual Fund - Franklin India Ultra Short Bond Fund- Super Institutional Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Weekly Dividend Option,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6376,147973,Franklin Templeton Mutual Fund - Franklin India Ultra Short Bond Fund- Super Institutional Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Growth Option,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6377,147974,Franklin Templeton Mutual Fund - Franklin India Ultra Short Bond Fund- Super Institutional Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct Daily Dividend Option,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6378,147975,Franklin Templeton Mutual Fund - Franklin India Ultra Short Bond Fund- Institutional Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Daily Dividend Option,This dataset has no description.,14-05-2021 20:00,24-01-2020,13-07-2020
6379,147976,Franklin Templeton Mutual Fund - Franklin India Ultra Short Bond Fund- Institutional Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Option,This dataset has no description.,14-05-2021 20:00,24-01-2020,13-07-2020
6380,147977,Franklin Templeton Mutual Fund - Franklin India Ultra Short Bond Fund- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Weekly Dividend Option,This dataset has no description.,14-05-2021 20:00,24-01-2020,13-07-2020
6382,147979,Franklin Templeton Mutual Fund - Franklin India Ultra Short Bond Fund- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Option,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6384,147981,Franklin Templeton Mutual Fund - Franklin India Dynamic Accrual Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Plan,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6385,147982,Franklin Templeton Mutual Fund - Franklin India Dynamic Accrual Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Dividend Plan,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6386,147983,Franklin Templeton Mutual Fund - Franklin India Dynamic Accrual Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Dividend Plan,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6388,147985,Franklin Templeton Mutual Fund - Franklin India Dynamic Accrual Fund- Segregated Portfolio 2 - IDCW ,This dataset has no description.,14-05-2021 20:00,24-01-2020,14-05-2021
6390,147987,Franklin Templeton Mutual Fund - Franklin India Dynamic Accrual Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023 (P/C 03Sep2021)-Growth Plan,This dataset has no description.,14-05-2021 20:00,24-01-2020,14-05-2021
6392,147989,Franklin Templeton Mutual Fund - Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Growth Plan,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6393,147990,Franklin Templeton Mutual Fund - Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Monthly Dividend Plan,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6394,147991,Franklin Templeton Mutual Fund - Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Monthly Dividend Plan,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6395,147992,Franklin Templeton Mutual Fund - Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Quarterly Dividend Plan,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6396,147993,Franklin Templeton Mutual Fund - Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct- Quarterly Dividend Plan,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6398,147995,Franklin Templeton Mutual Fund - Franklin India Low Duration Fund- Segregated Portfolio 2 - Monthly - IDCW,This dataset has no description.,14-05-2021 20:00,24-01-2020,14-05-2021
6399,147996,Franklin Templeton Mutual Fund - Franklin India Low Duration Fund-Direct- Segregated Portfolio 2 - Monthly - IDCW,This dataset has no description.,14-05-2021 20:00,24-01-2020,14-05-2021
6400,147997,Franklin Templeton Mutual Fund - Franklin India Low Duration Fund- Segregated Portfolio 2 - Quarterly - IDCW,This dataset has no description.,14-05-2021 20:00,24-01-2020,14-05-2021
6402,147999,Franklin Templeton Mutual Fund - Franklin India Low Duration Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023 (P/C 03Sep2021)-Direct- Growth Plan,This dataset has no description.,14-05-2021 20:00,24-01-2020,14-05-2021
6404,148001,Franklin Templeton Mutual Fund - Franklin India Short-Term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Option,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6406,148003,Franklin Templeton Mutual Fund - Franklin India Short Term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Monthly Dividend Option,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6407,148004,Franklin Templeton Mutual Fund - Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct- Monthly Dividend Option,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6408,148005,Franklin Templeton Mutual Fund - Franklin India Short-term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Weekly Dividend Option,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6409,148006,Franklin Templeton Mutual Fund - Franklin India Short-term Income Plan-Retail Plan- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Weekly Dividend Option,This dataset has no description.,14-05-2021 20:00,24-01-2020,13-07-2020
6410,148007,Franklin Templeton Mutual Fund - Franklin India Short term Income Plan- Retail Plan-Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Quarterly Dividend Option,This dataset has no description.,14-05-2021 20:00,24-01-2020,20-07-2020
6414,148011,Franklin Templeton Mutual Fund - Franklin India Short Term Income Plan- Retail Plan-Segregated Portfolio 2 - Monthly - IDCW,This dataset has no description.,14-05-2021 20:00,24-01-2020,14-05-2021
6419,148016,Franklin Templeton Mutual Fund - Franklin India Short term Income Plan- Retail Plan-Direct-Segregated Portfolio 2 - Weekly - IDCW,This dataset has no description.,14-05-2021 20:00,24-01-2020,14-05-2021
6420,148017,Franklin Templeton Mutual Fund - Franklin India Short term Income Plan- Retail Plan-Direct-Segregated Portfolio 2 - Monthly - IDCW,This dataset has no description.,14-05-2021 20:00,24-01-2020,14-05-2021
6426,148027,Sundaram Mutual Fund - Sundaram Balanced Advantage Fund Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903JA1IX8,14-05-2021 20:00,09-03-2020,14-05-2021
6428,148033,ICICI Prudential Mutual Fund - ICICI Prudential India Equity FOF - Growth,ISIN Div Payout/ ISIN Growth: INF109KC1I15,14-05-2021 20:00,26-02-2020,14-05-2021
6430,148035,ICICI Prudential Mutual Fund - ICICI Prudential India Equity FOF - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF109KC1I49,14-05-2021 20:00,26-02-2020,14-05-2021
6433,148050,Tata Mutual Fund - Tata Multi Asset Opportunities Fund-Regular Plan-Growth,ISIN Div Payout/ ISIN Growth: INF277K012Z5,14-05-2021 20:00,12-03-2020,12-05-2021
6438,148063,Edelweiss Mutual Fund - Edelweiss US Technology Equity Fund of Fund- Direct Plan- Growth,ISIN Div Payout/ ISIN Growth: INF754K01LB7,14-05-2021 20:00,09-03-2020,12-05-2021
6440,148071,Union Mutual Fund - Union Midcap Fund - Regular Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF582M01GM5,14-05-2021 20:00,30-03-2020,14-05-2021
6442,148073,Union Mutual Fund - Union Midcap Fund - Direct Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF582M01GI3,14-05-2021 20:00,30-03-2020,14-05-2021
6444,148075,UTI Mutual Fund - UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Annual IDCW,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6446,148077,Nippon India Mutual Fund - Nippon India Strategic Debt Fund - Segregated Portfolio 1 - Bonus Option,ISIN Div Payout/ ISIN Growth: INF204KB19M3,14-05-2021 20:00,17-02-2020,14-05-2021
6450,148081,Nippon India Mutual Fund - NIPPON INDIA STRATEGIC DEBT FUND - SEGREGATED PORTFOLIO 1 - Direct Plan - QUARTERLY IDCW Option,ISIN Div Payout/ ISIN Growth: INF204KB16M9<br><br>ISIN Div Reinvestment: INF204KB17M7,14-05-2021 20:00,17-02-2020,14-05-2021
6454,148085,UTI Mutual Fund - UTI - Bond Fund ( Segregated - 17022020) - Regular Plan - Growth Option,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6456,148087,UTI Mutual Fund - UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Half-Yearly IDCW,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6457,148088,UTI Mutual Fund - UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Flexi IDCW,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6459,148090,UTI Mutual Fund - UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Flexi IDCW,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6460,148091,UTI Mutual Fund - UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Half-Yearly IDCW,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6463,148095,Nippon India Mutual Fund - NIPPON INDIA CREDIT RISK FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY IDCW Option,ISIN Div Payout/ ISIN Growth: INF204KB19L5<br><br>ISIN Div Reinvestment: INF204KB10M2,14-05-2021 20:00,17-02-2020,14-05-2021
6464,148096,Nippon India Mutual Fund - NIPPON INDIA CREDIT RISK FUND - SEGREGATED PORTFOLIO 1 - Direct Plan - IDCW Option,ISIN Div Payout/ ISIN Growth: INF204KB15L3<br><br>ISIN Div Reinvestment: INF204KB16L1,14-05-2021 20:00,17-02-2020,14-05-2021
6465,148097,Nippon India Mutual Fund - NIPPON INDIA CREDIT RISK FUND - SEGREGATED PORTFOLIO 1 - IDCW Option,ISIN Div Payout/ ISIN Growth: INF204KB11M0<br><br>ISIN Div Reinvestment: INF204KB12M8,14-05-2021 20:00,17-02-2020,14-05-2021
6467,148100,Nippon India Mutual Fund - Nippon India Credit Risk Fund - Segregated Portfolio 1 - Institutional Growth Plan,ISIN Div Payout/ ISIN Growth: INF204KB18L7,14-05-2021 20:00,17-02-2020,14-05-2021
6470,148105,UTI Mutual Fund - UTI - Regular Saving Fund (Segregated - 17022020) - Regular Plan - Growth Option,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6477,148117,UTI Mutual Fund - UTI - Dynamic Bond Fund (Segregated - 17022020) - Regular Plan - Growth Option,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6479,148119,UTI Mutual Fund - UTI Dynamic Bond Fund ( Segregated - 17022020 ) - Regular Plan - Half-Yearly IDCW,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6480,148120,UTI Mutual Fund - UTI Dynamic Bond Fund ( Segregated - 17022020 ) - Direct Plan - Half-Yearly IDCW,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6482,148122,UTI Mutual Fund - UTI Dynamic Bond Fund ( Segregated - 17022020 ) - Regular Plan - Annual IDCW,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6483,148123,UTI Mutual Fund - UTI Dynamic Bond Fund ( Segregated - 17022020 ) - Regular Plan - Flexi IDCW,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6484,148124,UTI Mutual Fund - UTI Dynamic Bond Fund ( Segregated - 17022020 ) - Direct Plan - Flexi IDCW,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6487,148127,UTI Mutual Fund - UTI Medium Term Fund ( Segregated - 17022020 ) - Regular Plan - Flexi IDCW,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6488,148128,UTI Mutual Fund - UTI Medium Term Fund ( Segregated - 17022020 ) - Regular Plan - Annual IDCW,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6490,148130,UTI Mutual Fund - UTI Medium Term Fund ( Segregated - 17022020 ) - Regular Plan - Quarterly IDCW,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6492,148132,UTI Mutual Fund - UTI Medium Term Fund ( Segregated - 17022020 ) - Regular Plan - Monthly IDCW,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6493,148133,UTI Mutual Fund - UTI Medium Term Fund ( Segregated - 17022020 ) - Regular Plan - Half-Yearly IDCW,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6494,148134,UTI Mutual Fund - UTI Medium Term Fund ( Segregated - 17022020 ) - Direct Plan - Half-Yearly IDCW,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6499,148139,Nippon India Mutual Fund - Nippon India Hybrid Bond Fund - Segregated Portfolio 1 - Direct Plan Monthly Dividend Plan,ISIN Div Payout/ ISIN Growth: INF204KB14K8<br><br>ISIN Div Reinvestment: INF204KB13K0,14-05-2021 20:00,17-02-2020,10-07-2020
6501,148141,Nippon India Mutual Fund - Nippon India Hybrid Bond Fund - Segregated Portfolio 1 - Growth Plan,ISIN Div Payout/ ISIN Growth: INF204KB17K1,14-05-2021 20:00,17-02-2020,10-07-2020
6506,148146,UTI Mutual Fund - UTI - Credit Risk Fund (Segregated - 17022020) - Regular Plan - Growth Option,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6508,148148,UTI Mutual Fund - UTI Credit Risk Fund ( Segregated - 17022020 ) - Regular Plan - Quarterly IDCW,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6510,148150,UTI Mutual Fund - UTI Credit Risk Fund ( Segregated - 17022020 ) - Direct Plan - Quarterly IDCW,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6512,148152,UTI Mutual Fund - UTI Credit Risk Fund ( Segregated - 17022020 ) - Regular Plan - Half-Yearly IDCW,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6513,148153,UTI Mutual Fund - UTI Credit Risk Fund ( Segregated - 17022020 ) - Regular Plan - Monthly IDCW,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6515,148155,UTI Mutual Fund - UTI Credit Risk Fund ( Segregated - 17022020 ) - Regular Plan - Annual IDCW,This dataset has no description.,14-05-2021 20:00,17-02-2020,14-05-2021
6517,148157,PGIM India Mutual Fund - PGIM India Money Market Fund - Regular Plan - Monthly Dividend Option,ISIN Div Payout/ ISIN Growth: INF663L01U32,14-05-2021 20:00,09-03-2020,14-05-2021
6518,148158,PGIM India Mutual Fund - PGIM India Money Market Fund - Regular Plan - Weekly Dividend Option,ISIN Div Reinvestment: INF663L01U40,14-05-2021 20:00,09-03-2020,14-05-2021
6519,148159,PGIM India Mutual Fund - PGIM India Money Market Fund - Regular Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF663L01U24,14-05-2021 20:00,09-03-2020,14-05-2021
6521,148161,PGIM India Mutual Fund - PGIM India Money Market Fund - Direct Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF663L01T84,14-05-2021 20:00,09-03-2020,14-05-2021
6522,148162,PGIM India Mutual Fund - PGIM India Money Market Fund - Direct Plan - Daily Dividend Option,ISIN Div Reinvestment: INF663L01U16,14-05-2021 20:00,09-03-2020,14-05-2021
6523,148163,PGIM India Mutual Fund - PGIM India Money Market Fund - Direct Plan - Monthly Dividend Option,ISIN Div Payout/ ISIN Growth: INF663L01T92,14-05-2021 20:00,09-03-2020,14-05-2021
6526,148206,PGIM India Mutual Fund - PGIM India Credit Risk Fund - Segregated Portfolio 1 - Direct Plan Monthly Dividend,ISIN Div Payout/ ISIN Growth: INF663L01U73,14-05-2021 20:00,06-03-2020,14-05-2021
6527,148207,PGIM India Mutual Fund - PGIM India Credit Risk Fund - Segregated Portfolio 1 - Direct Plan Growth Option,ISIN Div Payout/ ISIN Growth: INF663L01U65,14-05-2021 20:00,06-03-2020,14-05-2021
6528,148208,PGIM India Mutual Fund - PGIM India Credit Risk Fund - Segregated Portfolio 1 - Direct Plan Quarterly Dividend Option,ISIN Div Payout/ ISIN Growth: INF663L01U81,14-05-2021 20:00,06-03-2020,14-05-2021
6530,148217,PGIM India Mutual Fund - PGIM India Credit Risk Fund - Segregated Portfolio 1 - Regular Plan Growth Option,ISIN Div Payout/ ISIN Growth: INF663L01V07,14-05-2021 20:00,06-03-2020,14-05-2021
6531,148219,PGIM India Mutual Fund - PGIM India Credit Risk Fund - Segregated Portfolio 1 - Regular Plan Annual Dividend Option,ISIN Div Payout/ ISIN Growth: INF663L01V31,14-05-2021 20:00,06-03-2020,14-05-2021
6532,148220,PGIM India Mutual Fund - PGIM India Credit Risk Fund - Segregated Portfolio 1 - Regular Plan - Monthly Dividend Option,ISIN Div Payout/ ISIN Growth: INF663L01V15,14-05-2021 20:00,06-03-2020,14-05-2021
6534,148234,UTI Mutual Fund - UTI - Credit Risk Fund (Segregated - 06032020) - Regular Plan - Annual Dividend Option,This dataset has no description.,14-05-2021 20:00,06-03-2020,14-05-2021
6535,148235,UTI Mutual Fund - UTI - Credit Risk Fund (Segregated - 06032020) - Regular Plan - Half Yearly Dividend Option,This dataset has no description.,14-05-2021 20:00,06-03-2020,14-05-2021
6536,148236,UTI Mutual Fund - UTI - Credit Risk Fund (Segregated - 06032020) - Regular Plan - Flexi Dividend Option,This dataset has no description.,14-05-2021 20:00,06-03-2020,14-05-2021
6538,148238,UTI Mutual Fund - UTI - Credit Risk Fund (Segregated - 06032020) - Direct Plan - Half Yearly Dividend Option,This dataset has no description.,14-05-2021 20:00,06-03-2020,14-05-2021
6539,148239,UTI Mutual Fund - UTI - Credit Risk Fund (Segregated - 06032020) - Direct Plan - Annual Dividend Option,This dataset has no description.,14-05-2021 20:00,06-03-2020,14-05-2021
6540,148240,UTI Mutual Fund - UTI - Credit Risk Fund (Segregated - 06032020) - Direct Plan - Monthly Dividend Option,This dataset has no description.,14-05-2021 20:00,06-03-2020,14-05-2021
6541,148241,UTI Mutual Fund - UTI - Credit Risk Fund (Segregated - 06032020) - Direct Plan - Flexi Dividend Option,This dataset has no description.,14-05-2021 20:00,06-03-2020,14-05-2021
